dataset,method,query_id,k,matches,elapsed_ms,status,ts
ptb,structural_topdiff_within,47,58,126,948.208,ok,2026-07-15T20:03:24+02:00
ptb,structural_topdiff_within,48,58,115,1050.502,ok,2026-07-15T20:03:25+02:00
ptb,structural_topdiff_within,49,57,101,884.737,ok,2026-07-15T20:03:26+02:00
ptb,structural_topdiff_within,50,58,22,733.116,ok,2026-07-15T20:03:27+02:00
ptb,structural_topdiff_within,51,58,63,1149.712,ok,2026-07-15T20:03:28+02:00
ptb,structural_topdiff_within,52,58,72,1007.319,ok,2026-07-15T20:03:29+02:00
ptb,structural_topdiff_within,53,58,51,550.598,ok,2026-07-15T20:03:30+02:00
ptb,structural_topdiff_within,54,58,112,1238.846,ok,2026-07-15T20:03:30+02:00
ptb,structural_topdiff_within,55,55,13,468.814,ok,2026-07-15T20:03:32+02:00
ptb,structural_topdiff_within,56,55,37,888.008,ok,2026-07-15T20:03:32+02:00
ptb,structural_topdiff_within,57,55,121,816.585,ok,2026-07-15T20:03:33+02:00
ptb,structural_topdiff_within,58,50,2,404.710,ok,2026-07-15T20:03:34+02:00
ptb,structural_topdiff_within,59,60,165,767.891,ok,2026-07-15T20:03:34+02:00
ptb,structural_topdiff_within,60,55,21,697.716,ok,2026-07-15T20:03:35+02:00
ptb,structural_topdiff_within,61,50,22,560.713,ok,2026-07-15T20:03:36+02:00
ptb,structural_topdiff_within,62,55,24,642.872,ok,2026-07-15T20:03:36+02:00
ptb,structural_topdiff_within,63,55,22,758.387,ok,2026-07-15T20:03:37+02:00
ptb,structural_topdiff_within,64,60,215,1160.722,ok,2026-07-15T20:03:38+02:00
ptb,structural_topdiff_within,65,50,25,456.658,ok,2026-07-15T20:03:39+02:00
ptb,structural_topdiff_within,66,55,59,616.070,ok,2026-07-15T20:03:39+02:00
ptb,structural_topdiff_within,67,58,49,1065.750,ok,2026-07-15T20:03:40+02:00
ptb,structural_topdiff_within,68,62,22,751.725,ok,2026-07-15T20:03:41+02:00
ptb,structural_topdiff_within,69,60,218,1095.192,ok,2026-07-15T20:03:42+02:00
ptb,structural_topdiff_within,70,60,46,925.678,ok,2026-07-15T20:03:43+02:00
ptb,structural_topdiff_within,71,60,77,874.833,ok,2026-07-15T20:03:44+02:00
ptb,structural_topdiff_within,72,62,18,1107.840,ok,2026-07-15T20:03:45+02:00
ptb,structural_topdiff_within,73,55,59,721.168,ok,2026-07-15T20:03:46+02:00
ptb,structural_topdiff_within,74,60,143,740.256,ok,2026-07-15T20:03:47+02:00
ptb,structural_topdiff_within,75,55,29,586.783,ok,2026-07-15T20:03:47+02:00
ptb,structural_topdiff_within,76,55,13,528.533,ok,2026-07-15T20:03:48+02:00
ptb,structural_topdiff_within,77,55,87,543.100,ok,2026-07-15T20:03:49+02:00
ptb,structural_topdiff_within,78,55,42,866.034,ok,2026-07-15T20:03:49+02:00
ptb,structural_topdiff_within,79,55,25,623.082,ok,2026-07-15T20:03:50+02:00
ptb,structural_topdiff_within,80,60,218,1431.738,ok,2026-07-15T20:03:51+02:00
ptb,structural_topdiff_within,81,59,285,1300.049,ok,2026-07-15T20:03:52+02:00
ptb,structural_topdiff_within,82,60,70,822.641,ok,2026-07-15T20:03:54+02:00
ptb,structural_topdiff_within,83,60,83,599.831,ok,2026-07-15T20:03:54+02:00
ptb,structural_topdiff_within,84,59,197,651.223,ok,2026-07-15T20:03:55+02:00
ptb,structural_topdiff_within,85,60,119,673.929,ok,2026-07-15T20:03:56+02:00
ptb,structural_topdiff_within,86,50,32,415.036,ok,2026-07-15T20:03:56+02:00
ptb,structural_topdiff_within,87,58,27,759.562,ok,2026-07-15T20:03:57+02:00
ptb,structural_topdiff_within,88,58,68,777.173,ok,2026-07-15T20:03:58+02:00
ptb,structural_topdiff_within,89,57,116,1047.529,ok,2026-07-15T20:03:58+02:00
ptb,structural_topdiff_within,90,57,125,937.116,ok,2026-07-15T20:03:59+02:00
ptb,structural_topdiff_within,91,58,81,931.650,ok,2026-07-15T20:04:00+02:00
ptb,structural_topdiff_within,92,58,90,1245.155,ok,2026-07-15T20:04:01+02:00
ptb,structural_topdiff_within,93,58,131,1253.514,ok,2026-07-15T20:04:03+02:00
ptb,structural_topdiff_within,94,58,93,863.910,ok,2026-07-15T20:04:04+02:00
ptb,structural_topdiff_within,95,58,83,677.397,ok,2026-07-15T20:04:05+02:00
ptb,structural_topdiff_within,96,58,143,794.183,ok,2026-07-15T20:04:05+02:00
ptb,structural_topdiff_within,97,58,135,1019.735,ok,2026-07-15T20:04:06+02:00
ptb,structural_topdiff_within,98,61,22,591.393,ok,2026-07-15T20:04:07+02:00
ptb,structural_topdiff_within,99,58,61,1003.882,ok,2026-07-15T20:04:08+02:00
ptb,binary_branch_topdiff_within,0,58,33,1176.631,ok,2026-07-15T20:04:09+02:00
ptb,binary_branch_topdiff_within,1,58,56,906.365,ok,2026-07-15T20:04:10+02:00
ptb,binary_branch_topdiff_within,2,58,143,1080.419,ok,2026-07-15T20:04:11+02:00
ptb,binary_branch_topdiff_within,3,57,103,1426.592,ok,2026-07-15T20:04:12+02:00
ptb,binary_branch_topdiff_within,4,58,113,1647.557,ok,2026-07-15T20:04:14+02:00
ptb,binary_branch_topdiff_within,5,58,24,864.192,ok,2026-07-15T20:04:15+02:00
ptb,binary_branch_topdiff_within,6,58,64,1610.175,ok,2026-07-15T20:04:16+02:00
ptb,binary_branch_topdiff_within,7,58,96,1203.325,ok,2026-07-15T20:04:18+02:00
ptb,binary_branch_topdiff_within,8,58,42,986.798,ok,2026-07-15T20:04:19+02:00
ptb,binary_branch_topdiff_within,9,58,43,1266.725,ok,2026-07-15T20:04:20+02:00
ptb,binary_branch_topdiff_within,10,58,50,1275.501,ok,2026-07-15T20:04:21+02:00
ptb,binary_branch_topdiff_within,11,52,33,1314.175,ok,2026-07-15T20:04:23+02:00
ptb,binary_branch_topdiff_within,12,55,33,1431.079,ok,2026-07-15T20:04:24+02:00
ptb,binary_branch_topdiff_within,13,58,52,1616.677,ok,2026-07-15T20:04:25+02:00
ptb,binary_branch_topdiff_within,14,58,76,1148.312,ok,2026-07-15T20:04:27+02:00
ptb,binary_branch_topdiff_within,15,58,35,1043.447,ok,2026-07-15T20:04:28+02:00
ptb,binary_branch_topdiff_within,16,60,20,1436.793,ok,2026-07-15T20:04:29+02:00
ptb,binary_branch_topdiff_within,17,55,21,1283.627,ok,2026-07-15T20:04:31+02:00
ptb,binary_branch_topdiff_within,18,58,52,842.036,ok,2026-07-15T20:04:32+02:00
ptb,binary_branch_topdiff_within,19,58,32,1103.027,ok,2026-07-15T20:04:33+02:00
ptb,binary_branch_topdiff_within,20,53,42,1087.260,ok,2026-07-15T20:04:34+02:00
ptb,binary_branch_topdiff_within,21,55,25,1717.223,ok,2026-07-15T20:04:35+02:00
ptb,binary_branch_topdiff_within,22,58,77,1363.852,ok,2026-07-15T20:04:37+02:00
ptb,binary_branch_topdiff_within,23,52,23,1210.801,ok,2026-07-15T20:04:38+02:00
ptb,binary_branch_topdiff_within,24,58,33,1091.427,ok,2026-07-15T20:04:39+02:00
ptb,binary_branch_topdiff_within,25,58,28,1183.351,ok,2026-07-15T20:04:41+02:00
ptb,binary_branch_topdiff_within,26,58,51,1040.897,ok,2026-07-15T20:04:42+02:00
ptb,binary_branch_topdiff_within,27,53,37,985.162,ok,2026-07-15T20:04:43+02:00
ptb,binary_branch_topdiff_within,28,58,16,1267.383,ok,2026-07-15T20:04:44+02:00
ptb,binary_branch_topdiff_within,29,58,26,1069.733,ok,2026-07-15T20:04:45+02:00
ptb,binary_branch_topdiff_within,30,60,56,1106.140,ok,2026-07-15T20:04:46+02:00
ptb,binary_branch_topdiff_within,31,58,58,1169.812,ok,2026-07-15T20:04:47+02:00
ptb,binary_branch_topdiff_within,32,58,27,1686.066,ok,2026-07-15T20:04:49+02:00
ptb,binary_branch_topdiff_within,33,58,81,1047.357,ok,2026-07-15T20:04:50+02:00
ptb,binary_branch_topdiff_within,34,58,120,977.285,ok,2026-07-15T20:04:51+02:00
ptb,binary_branch_topdiff_within,35,60,34,1301.702,ok,2026-07-15T20:04:52+02:00
ptb,binary_branch_topdiff_within,36,58,124,1714.759,ok,2026-07-15T20:04:54+02:00
ptb,binary_branch_topdiff_within,37,58,65,1180.390,ok,2026-07-15T20:04:55+02:00
ptb,binary_branch_topdiff_within,38,58,24,1077.863,ok,2026-07-15T20:04:57+02:00
ptb,binary_branch_topdiff_within,39,58,39,928.571,ok,2026-07-15T20:04:58+02:00
ptb,binary_branch_topdiff_within,40,58,29,1125.733,ok,2026-07-15T20:04:59+02:00
ptb,binary_branch_topdiff_within,41,53,32,854.585,ok,2026-07-15T20:05:00+02:00
ptb,binary_branch_topdiff_within,42,52,18,1289.990,ok,2026-07-15T20:05:01+02:00
ptb,binary_branch_topdiff_within,43,58,56,1887.343,ok,2026-07-15T20:05:02+02:00
ptb,binary_branch_topdiff_within,44,58,78,937.503,ok,2026-07-15T20:05:04+02:00
ptb,binary_branch_topdiff_within,45,57,117,1511.879,ok,2026-07-15T20:05:05+02:00
ptb,binary_branch_topdiff_within,46,58,9,842.391,ok,2026-07-15T20:05:06+02:00
ptb,binary_branch_topdiff_within,47,58,126,1256.774,ok,2026-07-15T20:05:07+02:00
ptb,binary_branch_topdiff_within,48,58,115,1463.339,ok,2026-07-15T20:05:08+02:00
ptb,binary_branch_topdiff_within,49,57,101,1265.068,ok,2026-07-15T20:05:10+02:00
ptb,binary_branch_topdiff_within,50,58,22,1025.386,ok,2026-07-15T20:05:11+02:00
ptb,binary_branch_topdiff_within,51,58,63,1882.287,ok,2026-07-15T20:05:12+02:00
ptb,binary_branch_topdiff_within,52,58,72,1474.543,ok,2026-07-15T20:05:14+02:00
ptb,binary_branch_topdiff_within,53,58,51,892.052,ok,2026-07-15T20:05:16+02:00
ptb,binary_branch_topdiff_within,54,58,112,1769.876,ok,2026-07-15T20:05:17+02:00
ptb,binary_branch_topdiff_within,55,55,13,849.885,ok,2026-07-15T20:05:18+02:00
ptb,binary_branch_topdiff_within,56,55,37,1297.866,ok,2026-07-15T20:05:19+02:00
ptb,binary_branch_topdiff_within,57,55,121,1141.500,ok,2026-07-15T20:05:21+02:00
ptb,binary_branch_topdiff_within,58,50,2,797.500,ok,2026-07-15T20:05:22+02:00
ptb,binary_branch_topdiff_within,59,60,165,1039.645,ok,2026-07-15T20:05:23+02:00
ptb,binary_branch_topdiff_within,60,55,21,1105.506,ok,2026-07-15T20:05:24+02:00
ptb,binary_branch_topdiff_within,61,50,22,1645.162,ok,2026-07-15T20:05:25+02:00
ptb,binary_branch_topdiff_within,62,55,24,1085.789,ok,2026-07-15T20:05:26+02:00
ptb,binary_branch_topdiff_within,63,55,22,1353.087,ok,2026-07-15T20:05:28+02:00
ptb,binary_branch_topdiff_within,64,60,215,1503.981,ok,2026-07-15T20:05:29+02:00
ptb,binary_branch_topdiff_within,65,50,25,759.285,ok,2026-07-15T20:05:30+02:00
ptb,binary_branch_topdiff_within,66,55,59,966.779,ok,2026-07-15T20:05:31+02:00
ptb,binary_branch_topdiff_within,67,58,49,1863.919,ok,2026-07-15T20:05:32+02:00
ptb,binary_branch_topdiff_within,68,62,22,1025.793,ok,2026-07-15T20:05:34+02:00
ptb,binary_branch_topdiff_within,69,60,218,1451.391,ok,2026-07-15T20:05:35+02:00
ptb,binary_branch_topdiff_within,70,60,46,1267.815,ok,2026-07-15T20:05:37+02:00
ptb,binary_branch_topdiff_within,71,60,77,1184.538,ok,2026-07-15T20:05:38+02:00
ptb,binary_branch_topdiff_within,72,62,18,1473.729,ok,2026-07-15T20:05:39+02:00
ptb,binary_branch_topdiff_within,73,55,59,1054.533,ok,2026-07-15T20:05:41+02:00
ptb,binary_branch_topdiff_within,74,60,143,1066.560,ok,2026-07-15T20:05:42+02:00
ptb,binary_branch_topdiff_within,75,55,29,1010.384,ok,2026-07-15T20:05:43+02:00
ptb,binary_branch_topdiff_within,76,55,13,858.230,ok,2026-07-15T20:05:44+02:00
ptb,binary_branch_topdiff_within,77,55,87,946.959,ok,2026-07-15T20:05:45+02:00
ptb,binary_branch_topdiff_within,78,55,42,1295.404,ok,2026-07-15T20:05:46+02:00
ptb,binary_branch_topdiff_within,79,55,25,979.800,ok,2026-07-15T20:05:47+02:00
ptb,binary_branch_topdiff_within,80,60,218,1953.176,ok,2026-07-15T20:05:48+02:00
ptb,binary_branch_topdiff_within,81,59,285,1823.073,ok,2026-07-15T20:05:50+02:00
ptb,binary_branch_topdiff_within,82,60,70,1152.490,ok,2026-07-15T20:05:52+02:00
ptb,binary_branch_topdiff_within,83,60,83,853.797,ok,2026-07-15T20:05:53+02:00
ptb,binary_branch_topdiff_within,84,59,197,865.252,ok,2026-07-15T20:05:54+02:00
ptb,binary_branch_topdiff_within,85,60,119,934.997,ok,2026-07-15T20:05:55+02:00
ptb,binary_branch_topdiff_within,86,50,32,888.288,ok,2026-07-15T20:05:56+02:00
ptb,binary_branch_topdiff_within,87,58,27,1306.410,ok,2026-07-15T20:05:57+02:00
ptb,binary_branch_topdiff_within,88,58,68,1062.943,ok,2026-07-15T20:05:58+02:00
ptb,binary_branch_topdiff_within,89,57,116,1557.277,ok,2026-07-15T20:05:59+02:00
ptb,binary_branch_topdiff_within,90,57,125,1330.644,ok,2026-07-15T20:06:01+02:00
ptb,binary_branch_topdiff_within,91,58,81,1326.908,ok,2026-07-15T20:06:02+02:00
ptb,binary_branch_topdiff_within,92,58,90,1801.814,ok,2026-07-15T20:06:03+02:00
ptb,binary_branch_topdiff_within,93,58,131,1827.128,ok,2026-07-15T20:06:05+02:00
ptb,binary_branch_topdiff_within,94,58,93,1234.543,ok,2026-07-15T20:06:07+02:00
ptb,binary_branch_topdiff_within,95,58,83,982.801,ok,2026-07-15T20:06:08+02:00
ptb,binary_branch_topdiff_within,96,58,143,1270.199,ok,2026-07-15T20:06:09+02:00
ptb,binary_branch_topdiff_within,97,58,135,1875.557,ok,2026-07-15T20:06:10+02:00
ptb,binary_branch_topdiff_within,98,61,22,1069.263,ok,2026-07-15T20:06:12+02:00
ptb,binary_branch_topdiff_within,99,58,61,1661.716,ok,2026-07-15T20:06:13+02:00
ptb,lblint_topdiff_within,0,58,33,985.864,ok,2026-07-15T20:06:15+02:00
ptb,lblint_topdiff_within,1,58,56,739.052,ok,2026-07-15T20:06:16+02:00
ptb,lblint_topdiff_within,2,58,143,842.235,ok,2026-07-15T20:06:17+02:00
ptb,lblint_topdiff_within,3,57,103,1034.950,ok,2026-07-15T20:06:18+02:00
ptb,lblint_topdiff_within,4,58,113,1207.992,ok,2026-07-15T20:06:19+02:00
ptb,lblint_topdiff_within,5,58,24,540.438,ok,2026-07-15T20:06:20+02:00
ptb,lblint_topdiff_within,6,58,64,1083.403,ok,2026-07-15T20:06:21+02:00
ptb,lblint_topdiff_within,7,58,96,776.027,ok,2026-07-15T20:06:22+02:00
ptb,lblint_topdiff_within,8,58,42,565.759,ok,2026-07-15T20:06:23+02:00
ptb,lblint_topdiff_within,9,58,43,785.617,ok,2026-07-15T20:06:23+02:00
ptb,lblint_topdiff_within,10,58,50,849.012,ok,2026-07-15T20:06:24+02:00
ptb,lblint_topdiff_within,11,52,33,829.308,ok,2026-07-15T20:06:25+02:00
ptb,lblint_topdiff_within,12,55,33,837.896,ok,2026-07-15T20:06:26+02:00
ptb,lblint_topdiff_within,13,58,52,1119.042,ok,2026-07-15T20:06:27+02:00
ptb,lblint_topdiff_within,14,58,76,693.088,ok,2026-07-15T20:06:28+02:00
ptb,lblint_topdiff_within,15,58,35,657.167,ok,2026-07-15T20:06:28+02:00
ptb,lblint_topdiff_within,16,60,20,968.957,ok,2026-07-15T20:06:29+02:00
ptb,lblint_topdiff_within,17,55,21,710.314,ok,2026-07-15T20:06:30+02:00
ptb,lblint_topdiff_within,18,58,52,486.834,ok,2026-07-15T20:06:31+02:00
ptb,lblint_topdiff_within,19,58,32,759.590,ok,2026-07-15T20:06:31+02:00
ptb,lblint_topdiff_within,20,53,42,620.288,ok,2026-07-15T20:06:32+02:00
ptb,lblint_topdiff_within,21,55,25,1102.653,ok,2026-07-15T20:06:33+02:00
ptb,lblint_topdiff_within,22,58,77,808.848,ok,2026-07-15T20:06:34+02:00
ptb,lblint_topdiff_within,23,52,23,745.654,ok,2026-07-15T20:06:35+02:00
ptb,lblint_topdiff_within,24,58,33,725.855,ok,2026-07-15T20:06:35+02:00
ptb,lblint_topdiff_within,25,58,28,751.589,ok,2026-07-15T20:06:36+02:00
ptb,lblint_topdiff_within,26,58,51,704.213,ok,2026-07-15T20:06:37+02:00
ptb,lblint_topdiff_within,27,53,37,467.949,ok,2026-07-15T20:06:38+02:00
ptb,lblint_topdiff_within,28,58,16,829.807,ok,2026-07-15T20:06:38+02:00
ptb,lblint_topdiff_within,29,58,26,729.885,ok,2026-07-15T20:06:39+02:00
ptb,lblint_topdiff_within,30,60,56,679.421,ok,2026-07-15T20:06:40+02:00
ptb,lblint_topdiff_within,31,58,58,728.433,ok,2026-07-15T20:06:40+02:00
ptb,lblint_topdiff_within,32,58,27,967.607,ok,2026-07-15T20:06:41+02:00
ptb,lblint_topdiff_within,33,58,81,690.735,ok,2026-07-15T20:06:42+02:00
ptb,lblint_topdiff_within,34,58,120,710.573,ok,2026-07-15T20:06:43+02:00
ptb,lblint_topdiff_within,35,60,34,894.887,ok,2026-07-15T20:06:44+02:00
ptb,lblint_topdiff_within,36,58,124,1242.336,ok,2026-07-15T20:06:45+02:00
ptb,lblint_topdiff_within,37,58,65,740.763,ok,2026-07-15T20:06:46+02:00
ptb,lblint_topdiff_within,38,58,24,684.675,ok,2026-07-15T20:06:47+02:00
ptb,lblint_topdiff_within,39,58,39,583.508,ok,2026-07-15T20:06:47+02:00
ptb,lblint_topdiff_within,40,58,29,754.805,ok,2026-07-15T20:06:48+02:00
ptb,lblint_topdiff_within,41,53,32,549.299,ok,2026-07-15T20:06:49+02:00
ptb,lblint_topdiff_within,42,52,18,635.565,ok,2026-07-15T20:06:49+02:00
ptb,lblint_topdiff_within,43,58,56,1222.106,ok,2026-07-15T20:06:50+02:00
ptb,lblint_topdiff_within,44,58,78,601.619,ok,2026-07-15T20:06:51+02:00
ptb,lblint_topdiff_within,45,57,117,1070.191,ok,2026-07-15T20:06:52+02:00
ptb,lblint_topdiff_within,46,58,9,535.256,ok,2026-07-15T20:06:53+02:00
ptb,lblint_topdiff_within,47,58,126,898.811,ok,2026-07-15T20:06:53+02:00
ptb,lblint_topdiff_within,48,58,115,1048.085,ok,2026-07-15T20:06:54+02:00
ptb,lblint_topdiff_within,49,57,101,865.578,ok,2026-07-15T20:06:55+02:00
ptb,lblint_topdiff_within,50,58,22,667.426,ok,2026-07-15T20:06:56+02:00
ptb,lblint_topdiff_within,51,58,63,1149.669,ok,2026-07-15T20:06:57+02:00
ptb,lblint_topdiff_within,52,58,72,936.436,ok,2026-07-15T20:06:58+02:00
ptb,lblint_topdiff_within,53,58,51,485.166,ok,2026-07-15T20:06:59+02:00
ptb,lblint_topdiff_within,54,58,112,1250.632,ok,2026-07-15T20:07:00+02:00
ptb,lblint_topdiff_within,55,55,13,431.417,ok,2026-07-15T20:07:01+02:00
ptb,lblint_topdiff_within,56,55,37,835.855,ok,2026-07-15T20:07:01+02:00
ptb,lblint_topdiff_within,57,55,121,784.461,ok,2026-07-15T20:07:02+02:00
ptb,lblint_topdiff_within,58,50,2,374.215,ok,2026-07-15T20:07:03+02:00
ptb,lblint_topdiff_within,59,60,165,736.939,ok,2026-07-15T20:07:03+02:00
ptb,lblint_topdiff_within,60,55,21,668.931,ok,2026-07-15T20:07:04+02:00
ptb,lblint_topdiff_within,61,50,22,653.807,ok,2026-07-15T20:07:05+02:00
ptb,lblint_topdiff_within,62,55,24,602.716,ok,2026-07-15T20:07:05+02:00
ptb,lblint_topdiff_within,63,55,22,721.924,ok,2026-07-15T20:07:06+02:00
ptb,lblint_topdiff_within,64,60,215,1084.079,ok,2026-07-15T20:07:07+02:00
ptb,lblint_topdiff_within,65,50,25,436.568,ok,2026-07-15T20:07:08+02:00
ptb,lblint_topdiff_within,66,55,59,533.998,ok,2026-07-15T20:07:08+02:00
ptb,lblint_topdiff_within,67,58,49,1069.115,ok,2026-07-15T20:07:09+02:00
ptb,lblint_topdiff_within,68,62,22,669.460,ok,2026-07-15T20:07:10+02:00
ptb,lblint_topdiff_within,69,60,218,1052.999,ok,2026-07-15T20:07:11+02:00
ptb,lblint_topdiff_within,70,60,46,840.213,ok,2026-07-15T20:07:12+02:00
ptb,lblint_topdiff_within,71,60,77,806.862,ok,2026-07-15T20:07:13+02:00
ptb,lblint_topdiff_within,72,62,18,1083.067,ok,2026-07-15T20:07:13+02:00
ptb,lblint_topdiff_within,73,55,59,674.810,ok,2026-07-15T20:07:15+02:00
ptb,lblint_topdiff_within,74,60,143,680.109,ok,2026-07-15T20:07:15+02:00
ptb,lblint_topdiff_within,75,55,29,506.389,ok,2026-07-15T20:07:16+02:00
ptb,lblint_topdiff_within,76,55,13,441.337,ok,2026-07-15T20:07:17+02:00
ptb,lblint_topdiff_within,77,55,87,478.721,ok,2026-07-15T20:07:17+02:00
ptb,lblint_topdiff_within,78,55,42,801.610,ok,2026-07-15T20:07:17+02:00
ptb,lblint_topdiff_within,79,55,25,562.808,ok,2026-07-15T20:07:18+02:00
ptb,lblint_topdiff_within,80,60,218,1373.174,ok,2026-07-15T20:07:19+02:00
ptb,lblint_topdiff_within,81,59,285,1255.453,ok,2026-07-15T20:07:20+02:00
ptb,lblint_topdiff_within,82,60,70,781.228,ok,2026-07-15T20:07:22+02:00
ptb,lblint_topdiff_within,83,60,83,529.735,ok,2026-07-15T20:07:22+02:00
ptb,lblint_topdiff_within,84,59,197,614.030,ok,2026-07-15T20:07:23+02:00
ptb,lblint_topdiff_within,85,60,119,606.698,ok,2026-07-15T20:07:24+02:00
ptb,lblint_topdiff_within,86,50,32,378.757,ok,2026-07-15T20:07:24+02:00
ptb,lblint_topdiff_within,87,58,27,704.976,ok,2026-07-15T20:07:25+02:00
ptb,lblint_topdiff_within,88,58,68,741.478,ok,2026-07-15T20:07:25+02:00
ptb,lblint_topdiff_within,89,57,116,1040.920,ok,2026-07-15T20:07:26+02:00
ptb,lblint_topdiff_within,90,57,125,891.864,ok,2026-07-15T20:07:27+02:00
ptb,lblint_topdiff_within,91,58,81,893.624,ok,2026-07-15T20:07:28+02:00
ptb,lblint_topdiff_within,92,58,90,1245.111,ok,2026-07-15T20:07:29+02:00
ptb,lblint_topdiff_within,93,58,131,1237.086,ok,2026-07-15T20:07:30+02:00
ptb,lblint_topdiff_within,94,58,93,822.428,ok,2026-07-15T20:07:31+02:00
ptb,lblint_topdiff_within,95,58,83,602.771,ok,2026-07-15T20:07:32+02:00
ptb,lblint_topdiff_within,96,58,143,735.495,ok,2026-07-15T20:07:33+02:00
ptb,lblint_topdiff_within,97,58,135,991.740,ok,2026-07-15T20:07:34+02:00
ptb,lblint_topdiff_within,98,61,22,530.648,ok,2026-07-15T20:07:35+02:00
ptb,lblint_topdiff_within,99,58,61,946.132,ok,2026-07-15T20:07:35+02:00
treefam,sed_topdiff_within,0,41,40,1263.391,ok,2026-07-15T20:07:36+02:00
treefam,sed_topdiff_within,1,43,29,1191.071,ok,2026-07-15T20:07:37+02:00
treefam,sed_topdiff_within,2,43,49,1206.479,ok,2026-07-15T20:07:39+02:00
treefam,sed_topdiff_within,3,44,51,1238.394,ok,2026-07-15T20:07:40+02:00
treefam,sed_topdiff_within,4,44,50,1272.221,ok,2026-07-15T20:07:41+02:00
treefam,sed_topdiff_within,5,46,50,1146.922,ok,2026-07-15T20:07:42+02:00
treefam,sed_topdiff_within,6,46,50,1147.832,ok,2026-07-15T20:07:44+02:00
treefam,sed_topdiff_within,7,49,51,1185.317,ok,2026-07-15T20:07:45+02:00
treefam,sed_topdiff_within,8,50,66,1167.455,ok,2026-07-15T20:07:46+02:00
treefam,sed_topdiff_within,9,50,61,1130.924,ok,2026-07-15T20:07:47+02:00
treefam,sed_topdiff_within,10,50,65,1170.047,ok,2026-07-15T20:07:48+02:00
treefam,sed_topdiff_within,11,50,63,1137.802,ok,2026-07-15T20:07:50+02:00
treefam,sed_topdiff_within,12,50,65,1184.610,ok,2026-07-15T20:07:51+02:00
treefam,sed_topdiff_within,13,50,65,1161.008,ok,2026-07-15T20:07:52+02:00
treefam,sed_topdiff_within,14,50,66,1152.467,ok,2026-07-15T20:07:53+02:00
treefam,sed_topdiff_within,15,50,65,1141.098,ok,2026-07-15T20:07:54+02:00
treefam,sed_topdiff_within,16,50,66,1151.817,ok,2026-07-15T20:07:55+02:00
treefam,sed_topdiff_within,17,50,66,1130.993,ok,2026-07-15T20:07:57+02:00
treefam,sed_topdiff_within,18,50,66,1147.331,ok,2026-07-15T20:07:58+02:00
treefam,sed_topdiff_within,19,50,61,1146.493,ok,2026-07-15T20:07:59+02:00
treefam,sed_topdiff_within,20,50,65,1144.643,ok,2026-07-15T20:08:00+02:00
treefam,sed_topdiff_within,21,50,61,1149.424,ok,2026-07-15T20:08:01+02:00
treefam,sed_topdiff_within,22,50,65,1145.496,ok,2026-07-15T20:08:02+02:00
treefam,sed_topdiff_within,23,50,67,1150.847,ok,2026-07-15T20:08:04+02:00
treefam,sed_topdiff_within,24,50,65,1163.541,ok,2026-07-15T20:08:05+02:00
treefam,sed_topdiff_within,25,50,64,1125.930,ok,2026-07-15T20:08:06+02:00
treefam,sed_topdiff_within,26,50,62,1158.995,ok,2026-07-15T20:08:07+02:00
treefam,sed_topdiff_within,27,50,62,1128.969,ok,2026-07-15T20:08:08+02:00
treefam,sed_topdiff_within,28,50,62,1128.903,ok,2026-07-15T20:08:09+02:00
treefam,sed_topdiff_within,29,50,63,1137.895,ok,2026-07-15T20:08:11+02:00
treefam,sed_topdiff_within,30,50,62,1173.614,ok,2026-07-15T20:08:12+02:00
treefam,sed_topdiff_within,31,50,66,1143.484,ok,2026-07-15T20:08:13+02:00
treefam,sed_topdiff_within,32,50,63,1143.951,ok,2026-07-15T20:08:14+02:00
treefam,sed_topdiff_within,33,50,61,1145.150,ok,2026-07-15T20:08:15+02:00
treefam,sed_topdiff_within,34,50,62,1131.913,ok,2026-07-15T20:08:16+02:00
treefam,sed_topdiff_within,35,51,55,1109.229,ok,2026-07-15T20:08:18+02:00
treefam,sed_topdiff_within,36,52,62,1137.049,ok,2026-07-15T20:08:19+02:00
treefam,sed_topdiff_within,37,53,67,1135.776,ok,2026-07-15T20:08:20+02:00
treefam,sed_topdiff_within,38,53,68,1177.923,ok,2026-07-15T20:08:21+02:00
treefam,sed_topdiff_within,39,55,66,1150.837,ok,2026-07-15T20:08:22+02:00
treefam,sed_topdiff_within,40,55,69,1131.431,ok,2026-07-15T20:08:23+02:00
treefam,sed_topdiff_within,41,55,69,1182.925,ok,2026-07-15T20:08:25+02:00
treefam,sed_topdiff_within,42,55,69,1146.222,ok,2026-07-15T20:08:26+02:00
treefam,sed_topdiff_within,43,56,27,1103.495,ok,2026-07-15T20:08:27+02:00
treefam,sed_topdiff_within,44,56,27,1103.149,ok,2026-07-15T20:08:28+02:00
